user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier,future_recharged
101502,2026-01-27,691.0,1,335.0,12,5,1929.0,5,8,3,1,4.5,2.8,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2,0
101503,2026-01-27,600.0,1,545.0,27,2,1109.0,3,2,1,1,8.7,3.3,1,0,0,0,UAE,iOS,Meta Ads,Brand,Tier 3,1
101504,2026-01-27,653.0,2,154.0,35,4,1069.0,5,5,1,0,0.0,3.9,0,0,0,1,India,Android,Meta Ads,Remarketing,Tier 1,1
101505,2026-01-27,435.0,1,27.0,54,4,1849.0,4,4,3,2,41.2,3.7,0,0,1,1,India,Android,CRM,Unmapped,Tier 3,0
101506,2026-01-27,443.0,1,612.0,27,2,4834.0,1,8,1,4,25.4,3.1,0,0,1,0,India,Android,Organic,Unmapped,Tier 1,1
101507,2026-01-27,427.0,1,650.0,162,2,1062.0,2,4,2,1,5.4,3.4,0,0,1,1,India,Android,Organic,Unmapped,Tier 2,1
101508,2026-01-27,318.0,1,1069.0,518,2,667.0,11,2,1,0,0.0,3.2,1,0,1,1,India,Android,Organic,Brand,Tier 2,1
101509,2026-01-27,350.0,1,789.0,55,0,0.0,4,6,1,3,21.0,5.0,0,0,1,1,India,Android,Meta Ads,Brand,Tier 1,0
101510,2026-01-27,669.0,1,211.0,365,2,1302.0,2,7,2,0,0.0,5.0,0,0,1,0,India,Android,Organic,Performance,Tier 2,1
101511,2026-01-27,1141.0,2,176.0,470,3,696.0,7,4,0,2,8.4,4.0,0,0,1,1,India,iOS,Meta Ads,Influencer,Tier 2,1
101512,2026-01-27,215.0,1,310.0,436,1,173.0,3,11,1,1,7.9,4.4,0,0,1,1,India,Android,Organic,Brand,Tier 2,1
101513,2026-01-27,441.0,1,42.0,195,2,1281.0,3,6,1,0,0.0,5.0,0,0,0,1,India,iOS,Google Ads,Unmapped,Tier 2,0
101514,2026-01-27,176.0,1,93.0,28,0,0.0,5,5,1,2,2.2,4.9,0,0,1,1,USA,Android,Organic,Performance,Tier 2,0
101515,2026-01-27,323.0,1,156.0,198,1,887.0,4,6,3,1,2.8,3.3,0,0,0,1,India,Android,Google Ads,Brand,Tier 1,1
101516,2026-01-27,367.0,2,392.0,324,1,100.0,6,5,1,3,9.8,4.3,0,0,1,0,USA,iOS,Organic,Performance,Tier 2,1
101517,2026-01-27,538.0,1,404.0,409,1,741.0,1,7,1,0,0.0,3.7,0,0,0,1,India,iOS,Organic,Performance,Tier 1,1
101518,2026-01-27,527.0,1,163.0,76,4,5786.0,7,4,1,1,3.7,4.8,0,1,0,1,India,Android,Google Ads,Brand,Tier 1,1
101519,2026-01-27,468.0,2,47.0,162,0,0.0,8,6,1,2,1.9,1.9,1,0,0,0,India,Android,Organic,Performance,Tier 2,0
101520,2026-01-27,632.0,1,331.0,324,3,2768.0,10,7,0,1,13.3,1.5,1,0,1,1,India,iOS,Organic,Performance,Tier 3,0
101521,2026-01-27,233.0,1,44.0,386,2,579.0,6,4,1,0,0.0,4.4,1,0,0,1,India,Android,Google Ads,Influencer,Tier 2,1
101522,2026-01-27,541.0,1,109.0,167,0,0.0,5,3,2,2,7.8,4.2,1,0,1,1,India,Android,Google Ads,Influencer,Tier 1,0
101523,2026-01-27,783.0,1,210.0,444,1,679.0,6,8,2,2,6.4,4.5,0,0,1,0,India,Android,Referral,Influencer,Tier 1,1
101524,2026-01-27,231.0,1,38.0,432,2,1133.0,3,5,0,1,6.7,3.2,0,0,1,0,India,Android,Organic,Performance,Tier 3,0
101525,2026-01-27,91.0,2,88.0,194,1,1143.0,3,5,1,1,2.1,2.7,0,0,1,1,UK,Android,Organic,Performance,Tier 2,0
101526,2026-01-27,924.0,3,368.0,289,2,1554.0,5,9,1,0,0.0,3.5,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 3,1
101527,2026-01-27,181.0,1,310.0,258,3,731.0,4,8,0,0,0.0,2.4,1,0,0,1,Canada,iOS,Google Ads,Unmapped,Tier 3,1
101528,2026-01-27,310.0,3,54.0,361,1,379.0,4,3,1,0,0.0,3.0,0,0,1,1,India,Android,Organic,Brand,Tier 1,1
101529,2026-01-27,767.0,4,230.0,174,5,6601.0,2,9,1,2,36.1,4.8,0,0,0,1,India,Android,Organic,Performance,Tier 1,1
101530,2026-01-27,221.0,1,26.0,177,0,0.0,6,11,1,2,9.7,3.7,0,0,1,1,Canada,iOS,Meta Ads,Brand,Tier 2,1
101531,2026-01-27,882.0,2,286.0,228,3,666.0,2,6,1,3,8.1,3.5,0,0,0,0,India,Android,Meta Ads,Performance,Tier 2,1
101532,2026-01-27,274.0,1,96.0,116,4,3526.0,7,5,1,2,25.0,3.1,0,0,1,0,India,Android,Meta Ads,Brand,Tier 3,1
101533,2026-01-27,247.0,1,147.0,313,3,1104.0,6,3,0,2,17.6,3.5,0,0,0,1,India,Web,CRM,Remarketing,Tier 2,0
101534,2026-01-27,177.0,1,190.0,517,3,4407.0,4,7,1,2,35.9,4.2,0,0,0,0,India,Android,CRM,Performance,Tier 2,0
101535,2026-01-27,276.0,1,58.0,188,2,1580.0,2,7,2,0,0.0,4.4,0,0,1,1,Canada,Android,Meta Ads,Performance,Tier 3,0
101536,2026-01-27,699.0,2,89.0,464,0,0.0,5,5,2,1,8.9,2.8,1,0,0,1,India,Android,Google Ads,Remarketing,Tier 3,1
101537,2026-01-27,310.0,1,559.0,250,1,681.0,1,0,0,1,4.8,4.1,1,0,1,1,USA,Android,Referral,Performance,Tier 1,1
101538,2026-01-27,926.0,2,138.0,89,1,291.0,4,3,1,2,22.4,5.0,0,0,0,1,India,Android,Google Ads,Brand,Tier 2,1
101539,2026-01-27,482.0,1,199.0,267,3,4871.0,5,9,0,2,19.7,3.3,0,0,0,0,India,Android,Meta Ads,Performance,Tier 2,1
101540,2026-01-27,513.0,1,202.0,269,2,1164.0,6,7,1,2,13.9,4.3,0,0,1,1,India,Android,CRM,Brand,Tier 2,1
101541,2026-01-27,240.0,1,448.0,13,1,422.0,4,5,2,1,2.3,3.7,1,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1,1
101542,2026-01-27,1017.0,1,324.0,258,2,662.0,2,4,0,2,5.7,4.0,0,0,1,0,India,iOS,Google Ads,Remarketing,Tier 2,1
101543,2026-01-27,787.0,1,61.0,88,2,476.0,6,10,1,1,3.6,4.7,0,0,1,1,UAE,iOS,Organic,Brand,Tier 1,1
101544,2026-01-27,772.0,1,489.0,428,3,801.0,7,4,2,0,0.0,4.3,0,1,1,0,India,Android,Organic,Unmapped,Tier 2,1
101545,2026-01-27,416.0,1,619.0,292,1,309.0,7,3,1,0,0.0,4.5,1,0,0,0,India,Android,Organic,Performance,Tier 3,0
101546,2026-01-27,157.0,1,61.0,164,2,284.0,1,4,1,0,0.0,3.0,0,1,1,1,India,iOS,Google Ads,Performance,Tier 2,1
101547,2026-01-27,533.0,1,131.0,1,1,392.0,2,12,3,2,30.1,3.5,0,0,1,1,India,iOS,Meta Ads,Performance,Tier 2,0
101548,2026-01-27,679.0,1,160.0,308,6,2700.0,6,6,0,0,0.0,4.8,0,0,0,1,India,iOS,Meta Ads,Brand,Tier 1,1
101549,2026-01-27,684.0,1,135.0,380,1,691.0,3,11,5,4,84.2,3.1,1,1,1,0,UAE,Android,Organic,Performance,Tier 3,1
101550,2026-01-27,622.0,1,287.0,229,2,553.0,5,15,0,1,7.7,4.3,0,0,1,1,India,Android,Meta Ads,Performance,Tier 3,1
101551,2026-01-27,605.0,2,148.0,488,1,259.0,6,7,0,1,5.0,4.9,0,1,1,1,India,Android,CRM,Performance,Tier 2,1
101552,2026-01-27,273.0,1,110.0,105,4,1935.0,4,4,0,4,7.8,4.6,0,0,1,1,India,Android,Meta Ads,Influencer,Tier 1,0
101553,2026-01-27,284.0,3,297.0,407,2,850.0,1,8,1,1,21.7,3.5,1,0,1,1,India,Android,CRM,Performance,Tier 2,1
101554,2026-01-27,178.0,1,18.0,267,1,653.0,5,9,0,1,8.7,3.8,0,0,0,1,India,Android,Organic,Influencer,Tier 1,0
101555,2026-01-27,934.0,1,212.0,169,2,210.0,5,5,1,2,9.4,4.2,0,0,1,1,UAE,Android,CRM,Influencer,Tier 2,1
101556,2026-01-27,1516.0,3,262.0,155,2,1369.0,4,3,2,3,23.2,3.3,1,0,1,1,India,Android,CRM,Performance,Tier 2,1
101557,2026-01-27,2457.0,2,467.0,242,1,478.0,5,7,1,1,2.9,3.2,1,0,1,1,India,Android,CRM,Unmapped,Tier 3,1
101558,2026-01-27,559.0,1,188.0,43,1,60.0,5,5,1,1,12.0,3.5,1,0,1,1,India,Android,Referral,Performance,Tier 3,1
101559,2026-01-27,606.0,1,29.0,351,2,798.0,5,5,1,1,9.2,5.0,1,0,0,1,UAE,Android,Organic,Performance,Tier 2,0
101560,2026-01-27,429.0,1,197.0,220,4,3392.0,6,11,2,0,0.0,2.8,0,0,1,0,India,Android,Meta Ads,Brand,Tier 2,0
101561,2026-01-27,553.0,1,26.0,367,2,1047.0,1,6,1,1,15.3,4.3,0,0,1,1,USA,iOS,Meta Ads,Unmapped,Tier 3,1
101562,2026-01-27,220.0,2,241.0,278,1,433.0,2,7,2,1,3.5,4.3,1,0,0,1,India,Android,Referral,Remarketing,Tier 2,0
101563,2026-01-27,422.0,1,411.0,527,2,570.0,2,5,2,2,9.1,5.0,1,0,0,1,India,Android,Organic,Unmapped,Tier 3,1
101564,2026-01-27,249.0,1,167.0,44,2,208.0,6,8,0,2,7.5,5.0,1,0,1,1,India,Android,CRM,Unmapped,Tier 2,1
101565,2026-01-27,382.0,1,148.0,266,2,1002.0,8,5,1,0,0.0,3.1,0,0,1,0,India,iOS,Google Ads,Brand,Tier 3,0
101566,2026-01-27,266.0,1,319.0,289,3,2961.0,6,6,2,2,30.5,4.6,1,0,0,1,India,iOS,CRM,Brand,Tier 2,1
101567,2026-01-27,679.0,1,234.0,134,2,2640.0,2,8,2,0,0.0,3.5,1,0,1,1,India,Android,Organic,Remarketing,Tier 1,1
101568,2026-01-27,738.0,1,301.0,363,2,428.0,4,7,2,1,1.5,4.5,0,0,1,0,India,Android,Meta Ads,Performance,Tier 1,0
101569,2026-01-27,593.0,2,778.0,195,3,1608.0,7,6,1,4,12.8,3.0,0,1,1,1,UAE,Android,Google Ads,Performance,Tier 1,0
101570,2026-01-27,285.0,1,117.0,412,3,1674.0,10,9,0,3,13.4,4.3,1,0,1,1,UK,iOS,Organic,Remarketing,Tier 2,1
101571,2026-01-27,167.0,1,253.0,498,1,353.0,4,9,1,1,2.2,5.0,0,1,0,0,India,iOS,Organic,Brand,Tier 3,0
101572,2026-01-27,744.0,1,495.0,460,2,1998.0,2,6,0,1,5.9,3.0,1,0,0,1,India,Android,Organic,Unmapped,Tier 1,1
101573,2026-01-27,480.0,1,500.0,341,2,1150.0,3,4,0,1,3.4,4.8,0,0,1,1,India,Android,Google Ads,Performance,Tier 1,0
101574,2026-01-27,87.0,1,272.0,387,1,163.0,6,1,2,2,29.5,4.6,1,0,1,1,India,Android,Organic,Performance,Tier 3,0
101575,2026-01-27,530.0,1,143.0,466,1,439.0,1,6,1,1,8.4,5.0,0,1,1,0,UK,Web,Referral,Remarketing,Tier 2,1
101576,2026-01-27,609.0,3,298.0,529,1,887.0,6,5,3,1,21.1,4.2,1,0,0,1,India,Android,Organic,Performance,Tier 2,1
101577,2026-01-27,119.0,4,303.0,391,2,364.0,0,4,0,0,0.0,4.2,1,0,0,1,India,iOS,Organic,Brand,Tier 2,0
101578,2026-01-27,687.0,2,342.0,493,1,479.0,3,4,0,1,19.2,4.8,0,1,0,1,India,Android,Google Ads,Brand,Tier 2,1
101579,2026-01-27,138.0,2,65.0,521,2,1015.0,6,3,1,2,12.5,5.0,1,0,1,1,USA,iOS,Meta Ads,Performance,Tier 2,0
101580,2026-01-27,261.0,1,608.0,94,2,1151.0,6,8,0,2,7.1,4.0,0,0,1,1,India,Android,Organic,Performance,Tier 1,0
101581,2026-01-27,139.0,1,496.0,270,2,1601.0,5,7,2,1,6.2,4.3,0,0,1,1,India,Android,Organic,Performance,Tier 1,0
101582,2026-01-27,238.0,1,172.0,192,3,945.0,4,5,4,2,6.0,4.3,0,0,1,1,UAE,Android,Referral,Influencer,Tier 2,1
101583,2026-01-27,168.0,2,462.0,512,1,1474.0,2,7,1,1,5.1,2.9,1,1,1,1,India,Android,CRM,Remarketing,Tier 1,0
101584,2026-01-27,930.0,1,162.0,401,1,628.0,3,7,1,4,12.5,3.3,1,1,0,1,UAE,Android,Organic,Performance,Tier 2,1
101585,2026-01-27,400.0,1,541.0,478,2,3552.0,5,6,1,2,8.5,3.1,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
101586,2026-01-27,338.0,1,196.0,188,0,0.0,3,5,0,1,11.1,4.5,0,0,0,1,India,Android,CRM,Remarketing,Tier 3,0
101587,2026-01-27,988.0,1,80.0,455,2,1437.0,6,7,1,2,11.7,3.8,1,0,0,1,India,Android,Google Ads,Unmapped,Tier 2,0
101588,2026-01-27,955.0,1,707.0,43,1,17.0,7,14,2,0,0.0,3.7,0,1,1,1,India,Web,Meta Ads,Unmapped,Tier 2,1
101589,2026-01-27,359.0,1,332.0,507,1,1558.0,5,2,0,2,3.3,4.5,0,0,1,1,India,Android,Organic,Performance,Tier 2,0
101590,2026-01-27,585.0,1,153.0,124,5,3249.0,6,4,0,0,0.0,3.2,0,0,1,1,India,iOS,CRM,Performance,Tier 1,1
101591,2026-01-27,303.0,1,573.0,283,2,712.0,6,2,2,0,0.0,3.9,1,1,1,1,India,Web,CRM,Unmapped,Tier 2,1
101592,2026-01-27,446.0,2,301.0,386,1,133.0,7,6,1,1,17.8,4.8,1,0,1,1,Canada,Android,Organic,Performance,Tier 2,0
101593,2026-01-27,197.0,1,137.0,401,1,660.0,5,10,3,0,0.0,4.1,0,1,1,1,India,Android,Google Ads,Brand,Tier 1,1
101594,2026-01-27,645.0,1,578.0,114,0,0.0,5,6,2,2,24.6,4.8,0,1,1,1,UAE,Android,CRM,Remarketing,Tier 2,1
101595,2026-01-27,1013.0,1,340.0,299,2,1931.0,5,5,0,0,0.0,2.4,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
101596,2026-01-27,899.0,1,239.0,286,3,4321.0,7,5,1,3,55.7,4.2,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
101597,2026-01-27,496.0,2,185.0,419,2,1169.0,2,8,1,0,0.0,4.1,1,0,1,1,UK,Android,Organic,Performance,Tier 2,1
101598,2026-01-27,78.0,1,77.0,173,4,3489.0,2,10,2,1,17.7,4.4,1,1,0,1,India,iOS,CRM,Remarketing,Tier 3,0
101599,2026-01-27,292.0,3,9.0,412,6,2412.0,4,8,0,3,27.8,2.8,1,1,1,0,Canada,Android,CRM,Brand,Tier 1,1
101600,2026-01-27,446.0,1,316.0,332,3,143.0,5,5,0,0,0.0,3.5,0,0,1,0,India,Android,Organic,Influencer,Tier 1,1
101601,2026-01-27,149.0,1,61.0,409,2,1388.0,1,8,2,1,21.1,2.9,1,0,1,0,UK,iOS,Google Ads,Brand,Tier 2,1
101602,2026-01-27,126.0,4,77.0,472,4,3291.0,4,4,1,3,33.1,3.6,0,0,1,1,India,Android,Organic,Performance,Tier 1,0
101603,2026-01-27,1196.0,1,160.0,231,2,816.0,5,8,3,2,16.2,5.0,0,0,1,1,India,Android,Meta Ads,Performance,Tier 1,1
101604,2026-01-27,831.0,2,163.0,233,3,348.0,3,4,0,0,0.0,3.7,0,0,0,1,USA,iOS,Referral,Remarketing,Tier 1,1
101605,2026-01-27,679.0,1,87.0,429,3,964.0,6,8,1,1,14.2,3.1,0,0,1,1,USA,Android,Organic,Performance,Tier 1,1
101606,2026-01-27,768.0,1,316.0,422,3,2005.0,3,10,1,0,0.0,2.8,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1,0
101607,2026-01-27,173.0,1,31.0,473,0,0.0,4,6,1,4,3.5,3.3,1,0,0,1,India,Android,Meta Ads,Influencer,Tier 2,0
101608,2026-01-27,232.0,1,311.0,297,3,1317.0,2,8,0,2,3.4,3.8,0,0,1,0,India,Android,Organic,Performance,Tier 1,0
101609,2026-01-27,561.0,2,145.0,343,1,1303.0,4,6,2,0,0.0,4.6,0,0,0,1,India,Android,Organic,Performance,Tier 1,1
101610,2026-01-27,591.0,1,83.0,31,1,644.0,5,2,0,2,21.4,4.4,1,0,0,1,India,Android,Organic,Brand,Tier 2,1
101611,2026-01-27,141.0,1,35.0,245,0,0.0,2,5,0,1,3.4,4.6,1,1,1,1,India,Android,Organic,Unmapped,Tier 2,0
101612,2026-01-27,533.0,1,212.0,132,2,304.0,5,7,0,1,4.6,5.0,0,0,1,1,India,Web,Organic,Brand,Tier 2,0
101613,2026-01-27,452.0,1,57.0,460,3,363.0,4,7,0,2,72.5,4.6,0,0,1,0,India,Android,Organic,Brand,Tier 1,0
101614,2026-01-27,881.0,1,48.0,66,5,3892.0,4,10,1,1,7.4,4.8,0,0,1,0,India,Web,Organic,Influencer,Tier 1,1
101615,2026-01-27,594.0,3,491.0,420,0,0.0,4,4,1,3,123.7,5.0,1,0,1,1,India,iOS,Meta Ads,Unmapped,Tier 2,1
101616,2026-01-27,1284.0,1,43.0,451,2,1510.0,5,7,1,1,4.8,4.5,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 2,1
101617,2026-01-27,361.0,1,30.0,253,2,3951.0,7,6,0,1,4.5,4.1,0,1,1,0,India,Android,Google Ads,Brand,Tier 2,0
101618,2026-01-27,184.0,1,293.0,360,2,2684.0,8,7,2,3,77.4,4.0,0,0,1,1,India,Android,Organic,Brand,Tier 1,1
101619,2026-01-27,1262.0,1,225.0,313,3,3331.0,1,3,1,1,4.5,3.6,0,0,0,1,India,iOS,Google Ads,Performance,Tier 1,1
101620,2026-01-27,615.0,1,110.0,372,2,558.0,6,3,2,1,4.4,3.2,0,0,1,1,India,Android,Organic,Remarketing,Tier 2,1
101621,2026-01-27,453.0,1,72.0,370,2,511.0,9,6,3,0,0.0,2.6,0,0,0,1,India,Android,CRM,Performance,Tier 1,1
101622,2026-01-27,239.0,1,93.0,136,4,4565.0,3,1,2,2,16.9,5.0,0,0,0,1,India,Android,Meta Ads,Brand,Tier 1,0
101623,2026-01-27,364.0,2,112.0,371,1,435.0,7,9,3,2,13.2,3.3,0,0,0,0,India,Android,Organic,Remarketing,Tier 3,1
101624,2026-01-27,349.0,1,268.0,486,6,5633.0,2,3,0,2,8.2,4.7,1,1,0,1,India,iOS,Organic,Unmapped,Tier 1,0
101625,2026-01-27,177.0,1,216.0,167,4,1741.0,4,5,1,0,0.0,4.1,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 1,1
101626,2026-01-27,53.0,2,131.0,165,2,198.0,4,4,2,3,35.0,3.9,0,0,0,1,India,Android,Organic,Remarketing,Tier 2,1
101627,2026-01-27,343.0,2,130.0,158,2,2409.0,7,10,1,2,5.9,4.3,0,1,0,1,India,Web,Meta Ads,Remarketing,Tier 1,1
101628,2026-01-27,782.0,3,303.0,492,1,799.0,10,7,2,0,0.0,4.1,1,0,1,1,USA,Android,Organic,Influencer,Tier 1,1
101629,2026-01-27,1069.0,1,83.0,479,6,1967.0,5,9,0,2,13.6,2.2,0,0,1,1,India,Android,Referral,Unmapped,Tier 1,1
101630,2026-01-27,903.0,4,33.0,187,4,226.0,8,9,1,1,12.2,4.2,0,0,1,1,India,iOS,Google Ads,Unmapped,Tier 3,1
101631,2026-01-27,938.0,2,454.0,505,2,3304.0,9,7,2,2,46.7,4.7,1,0,1,1,India,Android,Organic,Performance,Tier 2,1
101632,2026-01-27,196.0,2,131.0,411,0,0.0,5,5,0,2,6.2,4.6,0,0,0,1,India,Android,Google Ads,Performance,Tier 2,1
101633,2026-01-27,568.0,1,658.0,217,3,2505.0,6,4,1,1,4.0,3.2,1,0,0,0,India,Android,Referral,Performance,Tier 2,0
101634,2026-01-27,683.0,4,115.0,445,2,1937.0,4,2,3,1,7.4,4.6,0,0,1,1,India,Android,Organic,Influencer,Tier 2,1
101635,2026-01-27,712.0,1,177.0,493,2,349.0,2,7,3,1,4.1,3.2,0,0,1,1,India,Android,Organic,Influencer,Tier 2,0
101636,2026-01-27,446.0,2,76.0,468,6,8059.0,1,4,2,2,24.1,1.4,0,0,1,1,India,Android,Google Ads,Performance,Tier 1,1
101637,2026-01-27,520.0,1,218.0,254,2,537.0,3,9,0,1,6.2,2.4,0,0,0,1,India,iOS,CRM,Brand,Tier 1,1
101638,2026-01-27,886.0,2,132.0,117,0,0.0,4,9,1,5,21.7,2.5,0,0,0,0,Canada,Android,Organic,Performance,Tier 1,1
101639,2026-01-27,666.0,2,147.0,90,2,601.0,3,7,0,1,8.8,5.0,0,0,1,1,India,Android,Referral,Performance,Tier 2,0
101640,2026-01-27,751.0,1,193.0,446,2,950.0,4,9,1,1,4.2,4.1,0,0,1,1,Canada,Android,Organic,Unmapped,Tier 1,1
101641,2026-01-27,331.0,1,117.0,395,3,2671.0,2,4,2,0,0.0,2.4,0,0,1,0,Canada,iOS,CRM,Brand,Tier 1,1
101642,2026-01-27,725.0,1,213.0,382,3,522.0,7,6,1,2,7.8,4.8,0,1,1,1,India,Android,Organic,Remarketing,Tier 3,1
101643,2026-01-27,515.0,2,94.0,24,1,126.0,3,2,1,2,19.6,4.8,1,0,0,1,India,Android,Organic,Performance,Tier 2,1
101644,2026-01-27,828.0,1,204.0,521,0,0.0,4,4,2,3,3.0,4.6,1,1,0,0,India,iOS,CRM,Performance,Tier 1,1
101645,2026-01-27,273.0,2,26.0,61,2,767.0,2,7,1,1,13.4,4.1,1,0,0,0,USA,Android,Organic,Brand,Tier 3,0
101646,2026-01-27,784.0,2,43.0,313,2,577.0,7,4,1,1,21.8,4.3,0,1,1,0,India,Android,Organic,Brand,Tier 3,1
101647,2026-01-27,368.0,1,75.0,508,4,5856.0,2,7,1,1,3.5,3.2,0,0,1,0,India,Android,Organic,Brand,Tier 1,0
101648,2026-01-27,786.0,1,53.0,130,2,1891.0,4,7,0,0,0.0,4.5,0,1,0,0,Canada,Android,Organic,Performance,Tier 3,1
101649,2026-01-27,571.0,1,58.0,279,3,809.0,1,7,0,0,0.0,4.1,0,0,0,1,India,Android,Organic,Performance,Tier 3,1
101650,2026-01-27,489.0,2,255.0,453,0,0.0,0,9,1,2,26.3,2.2,0,1,1,0,India,Android,Meta Ads,Performance,Tier 3,1
101651,2026-01-27,383.0,1,136.0,143,0,0.0,1,7,0,3,15.3,3.4,0,0,1,1,India,Android,Organic,Performance,Tier 1,0
101652,2026-01-27,455.0,2,117.0,54,3,830.0,3,9,2,4,80.0,4.0,0,1,1,1,India,Android,Google Ads,Unmapped,Tier 2,0
101653,2026-01-27,344.0,4,214.0,259,2,1852.0,7,4,0,1,9.0,2.5,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
101654,2026-01-27,377.0,1,228.0,429,4,3895.0,4,6,1,5,198.4,3.7,0,0,1,1,India,Android,Organic,Performance,Tier 2,0
101655,2026-01-27,654.0,2,106.0,312,4,1859.0,5,5,1,2,10.6,3.2,0,0,0,0,India,Android,Google Ads,Performance,Tier 2,0
101656,2026-01-27,102.0,1,374.0,239,3,984.0,6,9,0,1,19.0,2.4,1,1,1,1,UAE,Android,CRM,Remarketing,Tier 1,0
101657,2026-01-27,779.0,1,142.0,345,2,959.0,5,4,2,0,0.0,5.0,0,0,0,1,India,Android,Meta Ads,Brand,Tier 3,0
101658,2026-01-27,788.0,1,274.0,27,3,1256.0,4,7,1,1,3.0,4.4,0,0,0,1,India,Android,CRM,Remarketing,Tier 1,0
101659,2026-01-27,392.0,1,94.0,188,1,720.0,3,7,0,1,5.5,3.5,0,0,1,1,USA,Android,Organic,Unmapped,Tier 1,0
101660,2026-01-27,530.0,1,208.0,474,2,996.0,4,7,4,4,9.9,4.9,1,0,1,1,India,Android,Google Ads,Unmapped,Tier 2,1
101661,2026-01-27,218.0,1,294.0,209,3,2198.0,8,6,1,0,0.0,5.0,1,0,1,1,India,iOS,Organic,Unmapped,Tier 3,0
101662,2026-01-27,625.0,1,269.0,521,6,2655.0,5,7,1,1,11.3,3.0,0,0,1,1,India,iOS,Google Ads,Brand,Tier 3,1
101663,2026-01-27,242.0,1,250.0,296,2,545.0,4,4,3,1,8.7,5.0,0,1,1,1,India,Android,CRM,Performance,Tier 1,1
101664,2026-01-27,18.0,1,90.0,504,1,576.0,4,3,0,1,5.1,4.8,1,0,1,0,India,Web,Google Ads,Influencer,Tier 2,0
101665,2026-01-27,1043.0,1,51.0,338,1,312.0,7,10,0,1,1.5,4.7,0,0,1,1,UAE,Android,Referral,Influencer,Tier 2,1
101666,2026-01-27,198.0,2,44.0,226,1,1237.0,5,7,3,1,19.1,5.0,0,0,1,1,Canada,Android,Google Ads,Brand,Tier 3,1
101667,2026-01-27,448.0,1,113.0,497,1,686.0,3,9,1,2,21.5,5.0,1,0,1,1,USA,Android,Google Ads,Brand,Tier 2,0
101668,2026-01-27,544.0,1,105.0,145,0,0.0,6,4,0,4,25.2,4.7,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 2,1
101669,2026-01-27,653.0,4,230.0,211,1,716.0,6,5,2,3,30.8,4.7,0,1,1,1,India,Android,CRM,Unmapped,Tier 3,1
101670,2026-01-27,477.0,2,172.0,390,3,2164.0,3,5,0,0,0.0,3.7,0,0,1,1,India,Android,Google Ads,Performance,Tier 1,0
101671,2026-01-27,578.0,1,46.0,472,1,623.0,4,2,1,0,0.0,3.5,1,0,0,0,UAE,Android,Organic,Performance,Tier 1,1
101672,2026-01-27,385.0,2,333.0,104,5,1613.0,1,10,0,1,10.7,4.8,0,0,0,1,India,Android,Google Ads,Brand,Tier 3,1
101673,2026-01-27,122.0,1,199.0,536,3,2823.0,4,7,1,2,3.9,3.4,0,0,1,1,USA,iOS,Google Ads,Remarketing,Tier 1,1
101674,2026-01-27,464.0,2,84.0,232,1,946.0,2,6,3,0,0.0,5.0,0,0,1,0,India,Android,Google Ads,Brand,Tier 2,1
101675,2026-01-27,714.0,1,98.0,183,1,260.0,3,1,1,0,0.0,3.5,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2,0
101676,2026-01-27,209.0,1,451.0,69,3,552.0,3,5,1,1,10.7,5.0,1,1,0,0,UAE,Android,CRM,Performance,Tier 1,0
101677,2026-01-27,548.0,1,53.0,14,2,709.0,2,11,2,1,16.4,4.6,0,1,1,1,India,Android,Google Ads,Performance,Tier 2,1
101678,2026-01-27,1447.0,2,468.0,300,1,779.0,7,5,4,3,14.0,4.0,1,1,1,1,India,Android,Organic,Brand,Tier 3,1
101679,2026-01-27,442.0,1,133.0,326,1,347.0,6,8,0,1,7.4,2.9,1,1,1,1,UAE,iOS,Organic,Remarketing,Tier 3,1
101680,2026-01-27,459.0,1,141.0,50,1,723.0,3,5,0,0,0.0,2.9,0,0,1,1,India,Web,Referral,Remarketing,Tier 2,1
101681,2026-01-27,112.0,1,215.0,487,2,1880.0,1,5,3,3,9.3,4.6,0,0,1,0,India,Android,Meta Ads,Brand,Tier 1,0
101682,2026-01-27,188.0,2,32.0,293,1,145.0,5,3,1,3,61.2,5.0,0,1,1,1,Canada,Android,Organic,Brand,Tier 3,1
101683,2026-01-27,244.0,1,198.0,28,4,3643.0,6,5,0,3,47.1,2.7,0,0,1,1,India,Android,CRM,Brand,Tier 3,1
